canton_id,nom,prenom,sexe,date_naissance,id
1046,SECHET,Jean-Luc,M,1967-11-05,5862
1047,FETIVEAU,Yannick,M,1959-08-31,5863
1047,PAVIZA,Karine,F,1972-04-01,5864
1048,TURQUOIS,Laurent,M,1971-11-11,5865
1048,VOLEAU,Julie,F,1982-11-01,5866
1049,LUQUIAU,Charlotte,F,1978-10-31,5867
1049,MARCHAIS,Jean-Pierre,M,1951-10-12,5868
1050,AMAILLAND,Rodolphe,M,1977-06-25,5869
1050,PARAGOT,Agnès,F,1959-06-20,5870
1056,MESAS,Jacques,M,1954-01-25,5871
1056,RAVELEAU,Ludivine,F,1978-10-07,5872
1057,BOUQUET,Christophe,M,1975-02-04,5873
1057,LOISEAU,Farah,F,1972-07-18,5874
1058,GALZIN,Florence,F,1968-11-18,5875
1058,VACHER,Philippe,M,1962-08-15,5876
1059,MELZASSARD,Corinne,F,1971-10-15,5877
1059,NÉRAUD,Frédéric,M,1960-06-05,5878
1060,BRAUX,Christian,M,1954-05-30,5879
1060,GABORIT,Anne,F,1967-07-15,5880
1061,CHAPUIS,Grégoire,M,1989-12-03,5881
1061,COURROY,Marie-Agnès,F,1951-07-02,5882
1062,CAMMAL,Francis,M,1972-06-08,5883
1062,DENIZOT,Aude,F,1985-08-27,5884
1063,BEAUDOIN,Marie-Laure,F,1952-06-22,5885
1063,GRANDPIERRE,Alain,M,1946-05-16,5886
1064,GAURAT,Hervé,M,1967-03-06,5887
1064,PELHATE,Sophie,F,1961-04-10,5888
1065,BRACQUEMOND,Thierry,M,1963-08-12,5889
1065,MARTIN,Pauline,F,1966-09-25,5890
1066,DURY,Nelly,F,1952-08-11,5891
1066,LÉVY,Ariel,M,1990-02-27,5892
1067,LANSON,Isabelle,F,1966-05-23,5893
1067,SAURY,Hugues,M,1958-11-12,5894
1068,GABELLE,Jean-Pierre,M,1952-01-06,5895
1068,LABADIE,Nadia,F,1962-05-01,5896
1069,RAIMBOURG,Hugues,M,1978-04-28,5897
1069,TELLIER,Christine,F,1956-04-02,5898
1070,GALLOIS,Mathieu,M,1987-06-11,5899
1070,TRIPET,Dominique,F,1956-06-12,5900
1071,CHAPUIS,Baptiste,M,1982-02-20,5901
1071,HARRIBEY,Karine,F,1976-06-12,5902
1072,DUBOIS,Marianne,F,1957-12-17,5903
1072,GAUDET,Marc,M,1964-04-23,5904
1073,SLIMANI,Vanessa,F,1974-12-28,5905
1073,VALLIÈS,Jean-Vincent,M,1955-12-01,5906
1074,CHAILLOU,Christophe,M,1964-11-13,5907
1074,LORME,Hélène,F,1970-02-09,5908
1075,BELLAIS,Laurence,F,1963-05-08,5909
1075,MALBO,Gérard,M,1950-06-21,5910
1076,FLEURY,Line,F,1960-01-29,5911
1076,RIGLET,Jean-Luc,M,1962-09-24,5912
1078,HILT,Martine,F,1950-04-20,5913
1078,MARRE,Denis,M,1946-02-11,5914
1079,ARNAUDET,Véronique,F,1962-11-30,5915
1079,TESTA,Francesco,M,1960-11-02,5916
1080,BOUILLAGUET,Vincent,M,1960-07-20,5917
1080,GINESTET,Nelly,F,1969-07-19,5918
1081,RIGAL,Serge,M,1957-02-06,5919
1081,VACOSSIN,Amélie,F,1983-11-07,5920
1082,DECREMPS,Frédéric,M,1977-09-29,5921
1082,LAPERGUE,Françoise,F,1953-12-15,5922
1083,DELANDE CATTIAUX,Claire,F,1956-03-17,5923
1083,PROENÇA,Christophe,M,1966-05-31,5924
1084,COLOMB,Marie-France,F,1962-09-21,5925
1084,MELLINGER,André,M,1953-05-30,5926
1085,BALDY,Guillaume,M,1979-03-08,5927
1085,LAPORTERIE,Anne,F,1971-05-26,5928
1086,GINESTE,Frederic,M,1970-09-20,5929
1086,LAGARDE,Edith,F,1979-12-23,5930
1087,MEY-FAU,Caroline,F,1964-07-24,5931
1087,TERLIZZI,Alfred,M,1960-10-18,5932
1088,LEWICKI,Pascal,M,1969-04-14,5933
1088,PRUNET,Catherine,F,1969-02-22,5934
1089,GASTAL,Marc,M,1953-08-18,5935
1089,MAURY,Maryse,F,1951-03-22,5936
1090,MARIN,Dominique,M,1958-05-17,5937
1090,MARLAS,Catherine,F,1964-10-05,5938
1091,DAUBET,Raphaël,M,1977-01-17,5939
1091,JOS,Gaëligue,F,1984-12-27,5940
1092,BRANCO,Rémi,M,1984-07-20,5941
1092,CHASSAIN,Véronique,F,1962-10-20,5942
1093,BIZAT,Dominique,F,1958-07-02,5943
1093,JAMMES,Jean-Pierre,M,1957-10-01,5944
1094,DELPECH-FRAYSSE,Violaine,F,1970-05-25,5945
1094,VILLEPONTOUX,Régis,M,1958-06-24,5946
1100,DELBREL,Christian,M,1963-01-23,5947
1100,MAILLARD,Clarisse,F,1964-08-12,5948
1101,DÉZALOS,Christian,M,1949-06-05,5949
1101,LAMY,Laurence,F,1972-03-27,5950
1102,CHOLLET,Pierre,M,1960-03-07,5951
1102,KHERKHACH,Baya,F,1978-08-02,5952
1103,LAVIT,Béatrice,F,1970-02-07,5953
1103,MIRANDE,Jean-Jacques,M,1955-03-15,5954
1104,LACOMBE,Nicolas,M,1975-04-03,5955
1104,PAILLARÈS,Marylène,F,1958-07-23,5956
1105,BOUSQUIER,Philippe,M,1960-03-23,5957
1105,DUCOS,Laurence,F,1964-04-22,5958
1106,CAMANI,Pierre,M,1952-02-19,5959
1106,HAURE TROCHON,Caroline,F,1960-06-02,5960
1107,CASTILLO,Julie,F,1981-07-03,5961
1107,DUPUY,Aymeric,M,1996-01-02,5962
1108,BORIE,Daniel,M,1959-03-23,5963
1108,GARGOWITSCH,Sophie,F,1978-06-22,5964
1109,CALMETTE,Marcel,M,1952-08-30,5965
1109,GONZATO-ROQUES,Christine,F,1965-05-10,5966
1110,MASSET,Michel,M,1965-10-09,5967
1110,TONIN,Valérie,F,1975-03-25,5968
1111,BORDERIE,Jacques,M,1954-06-30,5969
1111,GRENIER,Marie-Laure,F,1969-05-16,5970
1112,HOCQUELET,Joël,M,1959-09-03,5971
1112,MAILLOU,Emilie,F,1980-02-11,5972
1113,BILIRIT,Jacques,M,1956-07-14,5973
1113,BORDERIE,Sophie,F,1966-03-23,5974
1114,LAURENT,Françoise,F,1950-10-14,5975
1114,VO VAN,Paul,M,1969-10-26,5976
1115,DEVILLIERS,Arnaud,M,1976-06-03,5977
1115,GIRAUD,Béatrice,F,1970-10-16,5978
1116,CONSTANS,Rémi,M,1947-04-02,5979
1116,GENOVESIO,Cécile,F,1974-10-09,5980
1117,DALLIES,Vanessa,F,1978-03-16,5981
1117,DUFOURG,Gilbert,M,1957-05-02,5982
1118,DHELIAS,Danielle,F,1968-06-01,5983
1118,PICARD,Alain,M,1950-06-28,5984
1119,LEPERS,Guillaume,M,1978-12-21,5985
1119,SUPPI,Patricia,F,1973-06-16,5986
1120,BOUYSSONNIE,Thomas,M,1990-12-19,5987
1120,MESSINA-VENTADOUX,Annie,F,1961-11-25,5988
1124,ASTRUC,Alain,M,1953-03-12,5989
1124,BREZET,Eve,F,1953-11-04,5990
1125,FABRE,Valérie,F,1967-02-09,5991
1125,POURQUIER,Jean-Paul,M,1950-06-17,5992
1126,ANDRÉ,Rémy,M,1956-07-20,5993
1126,DELMAS,Dominique,F,1964-02-23,5994
1127,AIGOIN,Robert,M,1957-07-22,5995
1127,MANOA,Michèle,F,1947-09-23,5996
1128,BERTRAND,Denis,M,1947-06-23,5997
1128,PANTEL,Guylene,F,1963-12-14,5998
1129,GIBERT,Francis,M,1962-08-04,5999
1129,VIGNAL-CHEMIN,Valérie,F,1971-06-19,6000
1130,BRUN,Jean-Louis,M,1964-04-03,6001
1130,TRIOULIER,Johanne,F,1982-03-31,6002
1131,BREMOND,Patricia,F,1969-07-28,6003
1131,FONTUGNE,Gilbert,M,1951-08-19,6004
1132,BOURGADE,Régine,F,1948-12-11,6005
1132,SUAU,Laurent,M,1964-08-26,6006
1133,AMARGER-BRAJON,Françoise,F,1959-02-23,6007
1133,ROBIN,François,M,1970-04-12,6008
1134,CORNUT,Séverine,F,1978-03-03,6009
1134,SAINT-LEGER,Patrice,M,1962-06-03,6010
1135,HUGON,Christine,F,1959-06-28,6011
1135,THÉROND,Michel,M,1947-10-15,6012
1136,LAFONT,Alain,M,1955-04-19,6013
1136,PANTEL,Sophie,F,1971-07-27,6014
1141,BIENVENU,Roseline,F,1961-09-16,6015
1141,CAPUS,Emmanuel,M,1974-06-23,6016
1142,MAILLET,Véronique,F,1964-03-11,6017
1142,YVON,Richard,M,1973-02-04,6018
1143,LEBEAUPIN,Sophie,F,1976-09-24,6019
1143,POQUIN,Franck,M,1977-10-02,6020
1144,LUCAS,Florence,F,1964-08-31,6021
1144,ROTUREAU,Jean-Luc,M,1958-08-06,6022
1145,BEHRE-ROBINSON,Jeanne,F,1979-03-26,6023
1145,RAIMBAULT,Jean-François,M,1957-11-03,6024
1146,GERNIGON,François,M,1961-04-02,6025
1146,GOUKASSOW,Véronique,F,1969-05-21,6026
1147,BLANC,Grégory,M,1980-09-01,6027
1147,RENOU,Marie-France,F,1956-04-17,6028
1148,CHALOPIN,Philippe,M,1963-03-07,6029
1148,MARTIN,Marie-Pierre,F,1954-05-11,6030
1149,BOURCIER,Corinne,F,1969-05-05,6031
1149,LEROY,Gilles,M,1961-03-23,6032
1150,CHESNEAU,Marie-Paule,F,1959-09-01,6033
1150,MAINGOT,Alain,M,1967-11-06,6034
1151,CORBIN-MAGDA,Odile,F,1959-02-23,6035
1151,SEMLER-COLLERY,Yann,M,1963-04-14,6036
1152,BRAULT,Patrice,M,1955-03-01,6037
1152,DABIN,Florence,F,1979-03-27,6038
1153,POUPET BOURDOULEIX,Natacha,F,1970-11-06,6039
1153,TESTARD,Xavier,M,1961-09-03,6040
1154,CHEPTOU,Bruno,M,1965-10-06,6041
1154,MARTIN,Jocelyne,F,1960-11-22,6042
1155,BERTIN,Guy,M,1967-10-15,6043
1155,DEVAUX,Isabelle,F,1963-06-25,6044
1156,BRAY,Aline,F,1966-03-07,6045
1156,PITON,Gilles,M,1955-01-14,6046
1157,GUGLIELMI,Brigitte,F,1962-05-06,6047
1157,GUIBERT,Vincent,M,1971-08-12,6048
1158,CESBRON,Richard,M,1977-03-09,6049
1158,DE BEAUREGARD,Aglaé,F,1970-08-26,6050
1159,DAMAS,Françoise,F,1951-03-16,6051
1159,ROUSSEAU,Didier,M,1961-07-22,6052
1160,GRIMAUD,Gilles,M,1946-03-29,6053
1160,HAMARD,Marie-Josèphe,F,1956-08-17,6054
1161,BRICHET,Régine,F,1957-03-07,6055
1161,MUHAMMAD,Nooruddine,M,1969-08-10,6056
1170,BOUYER MAUPAS,Isabelle,F,1963-05-06,6057
1170,PILLON,Damien,M,1954-02-12,6058
1171,BRUNAUD-RHYN,Catherine,F,1963-12-20,6059
1171,DELAUNAY,Antoine,M,1974-07-21,6060
1172,COUPEL-BEAUFILS,Valérie,F,1977-12-04,6061
1172,NAVARRET,Alain,M,1964-02-21,6062
1173,FEREY,Damien,M,1987-01-13,6063
1173,LEROSSIGNOL,Françoise,F,1964-02-04,6064
1174,LE GOFF,Maryse,F,1955-05-04,6065
1174,MARIE,Hervé,M,1966-09-12,6066
1175,BELLÉE,Emmanuelle,F,1970-03-24,6067
1175,LEJEUNE,Pierre-François,M,1991-02-20,6068
1176,DUVAL,Karine,F,1970-07-04,6069
1176,LETOUZÉ,Thierry,M,1969-10-24,6070
1177,FONTAINE,Isabelle,F,1967-11-19,6071
1177,FORTIN LARIVIERE,Axel,M,1970-08-28,6072
1178,DE BEAUCOUDREY,Michel,M,1960-12-13,6073
1178,FAUVEL,Marie-Pierre,F,1960-10-28,6074
1179,GALBADON,Grégory,M,1973-01-21,6075
1179,LARBI,Sonia,F,1981-06-20,6076
1180,COLLETTE,Hedwige,F,1954-05-22,6077
1180,MORIN,Jean,M,1955-05-21,6078
1181,HEBERT,Dominique,M,1967-09-15,6079
1181,LEFAIX-VERON,Odile,F,1963-06-25,6080
1182,GÂTÉ,Sylvie,F,1968-05-26,6081
1182,TAILLEBOIS,Yvan,M,1978-05-03,6082
1183,FRIGOUT,Jean-Marc,M,1965-11-20,6083
1183,MADEC,Nathalie,F,1963-06-18,6084
1184,ESNOUF,Franck,M,1973-09-17,6085
1184,ORVAIN,Jessie,F,1974-11-14,6086
1185,BRIONNE,Lydie,F,1971-01-09,6087
1185,DESSEROUER,Hervé,M,1953-07-02,6088
1186,BOURY,Frédérique,F,1964-06-22,6089
1186,FIDELIN,Benoît,M,1956-11-11,6090
1187,BRAUD,Jean-Claude,M,1948-08-02,6091
1187,GODARD,Nicole,F,1953-03-15,6092
1188,DENOT,André,M,1950-09-08,6093
1188,NOUVEL,Valérie,F,1970-03-19,6094
1189,AGNES,Hervé,M,1967-04-09,6095
1189,LEDOUX,Dany,F,1976-06-06,6096
1190,BOUVET,Jacky,M,1965-02-04,6097
1190,GRASSET-MAHIEU,Carine,F,1976-07-20,6098
1191,GOSSELIN,Philippe,M,1966-10-23,6099
1191,HOMMET,Adèle,F,1985-06-23,6100
1192,BOISGERAULT,Brigitte,F,1955-07-04,6101
1192,LEBRUN,Matthieu,M,1979-12-09,6102
1193,COUPÉ,Stéphanie,F,1974-06-09,6103
1193,LELONG,Gilles,M,1959-12-09,6104
1194,CASTELEIN,Christèle,F,1967-11-30,6105
1194,COQUELIN,Jacques,M,1955-11-22,6106
1195,DENIS,Daniel,M,1961-06-22,6107
1195,LEGER-LEPAYSANT,Brigitte,F,1960-10-31,6108
1196,BAS,Philippe,M,1958-07-20,6109
1196,LEMOINE,Martine,F,1951-01-22,6110
1209,BUSSY,Thierry,M,1963-08-11,6111
1209,MORAND,Valérie,F,1967-06-26,6112
1210,DORGUEILLE,Monique,F,1948-04-09,6113
1210,KARIGER,Eric,M,1964-10-23,6114
1211,NAMUR,Rudy,M,1980-04-26,6115
1211,TAAM,Khira,F,1969-06-22,6116
1212,DEVAUX,Jean-Louis,M,1957-09-30,6117
1212,GALICHER,Sabine,F,1969-01-06,6118
1213,SCHULTHESS,Frédérique,F,1961-06-08,6119
1213,VALENTIN,Julien,M,1979-01-16,6120
1214,BRUYEN,Christian,M,1959-03-30,6121
1214,VUIBLET,Maryline,F,1964-05-26,6122
1215,RODRIGUES,Jonathan,M,1982-04-18,6123
1215,RONDELLI-LUC,Véronique,F,1971-07-26,6124
1216,BOUTILLAT,Martine,F,1951-03-04,6125
1216,MOITTIÉ,Benoît,M,1975-05-05,6126
1217,CONREAU,Cécile,F,1971-02-14,6127
1217,SALMON,Philippe,M,1952-05-03,6128
1218,GERARD-MAIZIERES,Sylvie,F,1961-05-25,6129
1218,SCHWEIN,Alphonse,M,1952-08-26,6130
1219,LANG,Stéphane,M,1971-04-12,6131
1219,LEVY,Fanny,F,1973-12-27,6132
1220,FRANZIN,Christine,F,1960-03-26,6133
1220,GACHET,Claude,M,1952-11-01,6134
1221,DUNTZE,Kim,F,1978-02-07,6135
1221,GERMAIN,Charles,M,1983-12-07,6136
1222,FORTUNÉ,Jean-Pierre,M,1955-08-05,6137
1222,SYGUT,Juliette,F,1974-06-25,6138
1223,BLANCHARD,Raphaël,M,1991-07-08,6139
1223,SIMONET,Marie-Thérèse,F,1954-02-25,6140
1224,DEPAQUY,Marie,F,1973-09-13,6141
1224,ROSSI,Mario,M,1957-12-10,6142
1225,MILLER,Laure,F,1983-12-25,6143
1225,VERSTRAETE,Vincent,M,1977-09-20,6144
1226,GABET,Marie-Noëlle,F,1951-01-15,6145
1226,MARX,Jean,M,1945-08-21,6146
1227,PICOT,Marie-Thérèse,F,1962-12-09,6147
1227,ROZE,Jean-Marc,M,1948-12-10,6148
1228,DE COURSON,Charles,M,1952-04-02,6149
1228,LOISELET,Florence,F,1963-11-15,6150
1229,BERAT,Danielle,F,1957-11-05,6151
1229,LAURENT,Cyril,M,1987-10-16,6152
1230,COULON,Annie,F,1969-11-07,6153
1230,DESAUTELS,Pascal,M,1961-03-09,6154
1231,HANSE,Brigitte,F,1955-03-13,6155
1231,MIRGODIN,Sébastien,M,1992-11-22,6156
1235,FISCHER PATRIAT,Brigitte,F,1964-06-02,6157
1235,LACROIX,Nicolas,M,1976-01-18,6158
1236,DENIS,Sylviane,F,1949-09-29,6159
1236,PERRIOT,Elie,M,1969-09-10,6160
1237,GENDROT,Bernard,M,1953-05-11,6161
1237,MICHEL,Véronique,F,1956-08-25,6162
1238,LAVOCAT,Marie-Claude,F,1949-09-04,6163
1238,MARTINELLI,Stéphane,M,1972-02-21,6164
1239,COLOMBO,Karine,F,1976-06-24,6165
1239,GROSLAMBERT,Gérard,M,1947-01-14,6166
1240,BRASSEUR,Céline,F,1967-01-24,6167
1240,FOURNIÉ,Paul,M,1985-12-03,6168
1241,PAZDZIOR-VIGNERON,Catherine,F,1962-11-30,6169
1241,VIARD,Patrick,M,1955-04-07,6170
1242,MERCIER,Dominique,M,1965-04-01,6171
1242,PARISON,Marie-Laure,F,1983-03-13,6172
1243,DI TULLIO,Astrid,F,1969-09-20,6173
1243,OLLIVIER,Bertrand,M,1967-08-08,6174
1244,THIEBAUD,Dominique,M,1962-08-31,6175
1244,VIARD,Dominique,F,1969-10-12,6176
1245,ANDRÉ,Michel,M,1957-10-16,6177
1245,NÉDÉLEC,Anne-Marie,F,1953-05-23,6178
1246,SCHOLLHAMMER,Fabienne,F,1966-09-07,6179
1246,THIERIOT,Damien,M,1973-12-11,6180
1247,KARAKULA,Michel,M,1958-04-02,6181
1247,ROBERT-DEHAULT,Laurence,F,1964-01-17,6182
1248,GUINOISEAU,Domithile,F,1965-04-23,6183
1248,RAIMBAULT,Franck,M,1968-07-28,6184
1249,BLANC,Rachel,F,1971-07-24,6185
1249,KAHLAL,Mokhtar,M,1978-05-14,6186
1250,CARTAGENA,Magali,F,1970-05-17,6187
1250,RABIET,Jean-Michel,M,1965-07-15,6188
1251,GOUVERNEUR,Laurent,M,1963-08-14,6189
1251,LEDUC,Anne,F,1962-01-09,6190
1254,DE VALICOURT,Dominique,F,1968-04-05,6191
1254,LION,Benoît,M,1978-01-01,6192
1255,POISSON,Gwénaël,M,1963-08-13,6193
1255,VIELLE,Sylvie,F,1969-03-14,6194
1256,MAHIER,Aurélie,F,1978-12-29,6195
1256,SAULNIER,Vincent,M,1970-05-10,6196
1257,DOINEAU,Elisabeth,F,1961-04-07,6197
1257,LANGOUET,Christophe,M,1965-08-28,6198
1258,ARCANGER,Jacqueline,F,1956-02-04,6199
1258,TARLEVÉ,Claude,M,1950-08-10,6200
1259,BALANDRAUD,Joël,M,1975-03-21,6201
1259,GALLOYER,Sandrine,F,1975-06-11,6202
1260,ALLAIN,Jean-Marc,M,1955-06-25,6203
1260,DUCHEMIN,Françoise,F,1962-12-07,6204
1261,BRIAND,Christian,M,1954-08-15,6205
1261,DUBOIS,Christine,F,1961-01-13,6206
1262,D'ARGENTRÉ,Magali,F,1970-06-28,6207
1262,DUJARRIER,Gérard,M,1949-03-07,6208
1263,CAPLAN,Antoine,M,1982-08-26,6209
1263,DAVOUST,Nadège,F,1973-09-14,6210
1264,LE MEE CLAVREUL,Marie-Laure,F,1975-07-16,6211
1264,LEROYER,Antoine,M,1993-12-10,6212
1265,BERTIER,Bruno,M,1966-08-21,6213
1265,PETRON,Camille,F,1990-02-06,6214
1266,BOUILLON,Nicole,F,1948-07-03,6215
1266,MICHEL,Louis,M,1952-04-24,6216
1267,LEFOULON,Stéphanie,F,1977-10-31,6217
1267,VALPREMIT,Antoine,M,1975-12-25,6218
1268,DUCOIN,Julie,F,1985-04-09,6219
1268,ROUSSELET,Sylvain,M,1985-01-14,6220
1269,RICHEFOU,Olivier,M,1959-04-04,6221
1269,SEGRETAIN,Corinne,F,1969-05-03,6222
1270,AUREGAN,Christelle,F,1973-09-26,6223
1270,SALLARD,Jean-François,M,1954-12-23,6224
1274,MARCHAL,Michel,M,1948-01-16,6225
1274,PAYEUR,Valérie,F,1970-12-18,6226
1275,BOURSIER,Catherine,F,1953-05-11,6227
1275,CAPS,Antony,M,1971-06-23,6228
1276,DESSEIN,Jean-Pierre,M,1964-10-19,6229
1276,KRIER,Catherine,F,1963-02-08,6230
1277,FIAT,Caroline,F,1977-01-28,6231
1277,ZANARDO,Jacky,M,1955-09-17,6232
1278,BINSINGER,Luc,M,1969-06-05,6233
1278,LEMAIRE-ASSFELD,Sabine,F,1961-01-19,6234
1279,ENGEL,Nathalie,F,1973-02-10,6235
1279,GARCIA,Laurent,M,1970-05-31,6236
1280,BALON,Sylvie,F,1964-03-02,6237
1280,HAMEN,Vincent,M,1983-05-17,6238
1281,HUGO-CAMBOU,Alexandra,F,1992-07-28,6239
1281,VARIN,Christopher,M,1986-08-21,6240
1282,BAZIN,Thibault,M,1984-10-27,6241
1282,LASSUS,Anne,F,1968-01-22,6242
1283,KIEFFER,Denis,M,1966-02-27,6243
1283,THIRION,Barbara,F,1973-03-17,6244
1284,DE CARLI,Serge,M,1960-01-27,6245
1284,POPLINEAU,Monique,F,1950-05-27,6246
1285,AL KATTANI,Marie,F,1986-08-08,6247
1285,MARIETTE,Sylvain,M,1972-09-10,6248
1286,KHIROUNI,Chaynesse,F,1968-03-17,6249
1286,PERRIN,Anthony,M,1987-07-19,6250
1287,ADAM,Lionel,M,1963-02-05,6251
1287,SILVANI,Silvana,F,1960-03-14,6252
1288,BARDOT NORMAND,Audrey,F,1977-05-28,6253
1288,SCHNEIDER,Pascal,M,1958-08-29,6254
1289,LALANCE,Corinne,F,1973-07-03,6255
1289,LOCTIN,Jean,M,1950-09-25,6256
1290,CORZANI,André,M,1957-07-26,6257
1290,LUPO,Rosemary,F,1980-11-04,6258
1291,BARREAU,Jennifer,F,1975-12-07,6259
1291,BERTELLE,Bernard,M,1965-04-10,6260
1292,PENSALFINI,Eric,M,1958-03-03,6261
1292,SCAGLIA,Sylvaine,F,1960-02-01,6262
1293,MARTIN-TRIFFANDIER,Emilien,M,1990-12-14,6263
1293,PILOT,Michèle,F,1948-04-09,6264
1294,AMAH,Marie-José,F,1970-06-14,6265
1294,LAMOTTE,Séverin,M,1984-12-15,6266
1295,CRUNCHANT-DUVAL,Sylvie,F,1958-07-10,6267
1295,HABLOT,Stéphane,M,1965-06-30,6268
1296,SILVESTRI,Annie,F,1953-01-18,6269
1296,TROMBINI,Bruno,M,1958-04-04,6270
1299,CANOVA,Jean-Louis,M,1956-08-11,6271
1299,SIGOT-LEMOINE,Hélène,F,1965-02-07,6272
1300,DEJAIFFE,Benoît,M,1980-10-27,6273
1300,SINGLER,Charline,F,1993-07-15,6274
1301,ABBAS,Gérard,M,1944-06-07,6275
1301,JOLY,Martine,F,1951-05-28,6276
1302,DIDRY,Julien,M,1962-08-24,6277
1302,SOUBRIER,Marie-Paule,F,1953-04-10,6278
1303,ANTOINE,Jocelyne,F,1961-07-03,6279
1303,WATRIN,Benoit,M,1980-09-07,6280
1304,LAMORLETTE,Jean-François,M,1950-11-22,6281
1304,PALANSON,Arlette,F,1947-06-20,6282
1305,COMBE,Danielle,F,1948-03-03,6283
1305,VAUTRIN,Jean-Philippe,M,1965-10-05,6284
1306,NAHANT,Serge,M,1957-03-10,6285
1306,SERRÉ,Frédérique,F,1956-05-22,6286
1307,STEIN,Jérôme,M,1975-02-17,6287
1307,STRAUSS,Marie-Astrid,F,1964-04-03,6288
1308,BOUR,Rémy,M,1967-08-03,6289
1308,PERIN,Isabelle,F,1967-01-20,6290
1309,AARNINK-GÉMINEL,Dominique,F,1956-03-22,6291
1309,FOCKS,Pierre-Emmanuel,M,1981-09-25,6292
1310,BURGAIN,Pierre,M,1957-05-27,6293
1310,JOCHYMSKI,Isabelle,F,1973-03-27,6294
1311,DENOYELLE,Sylvain,M,1964-03-06,6295
1311,TONNER,Marie-Christine,F,1962-09-08,6296
1312,PERRIN,Stéphane,M,1968-09-03,6297
1312,WOITIER,Valérie,F,1973-07-10,6298
1313,FAVÉ,Francis,M,1968-04-04,6299
1313,ROCHON,Sylvie,F,1966-01-15,6300
1314,GRETZ,Dominique,F,1975-07-04,6301
1314,HAZARD,Samuel,M,1979-05-28,6302
1315,DUMONT,Jérôme,M,1977-03-15,6303
1315,PHILIPPE,Véronique,F,1964-12-22,6304
1318,JALU,Michel,M,1952-01-27,6305
1318,LE BRETON,Marie José,F,1953-02-13,6306
1319,GUEGAN,Dominique,F,1957-07-07,6307
1319,LE NINIVEN,Dominique,M,1953-03-04,6308
1320,GUEGAN,Pierre,M,1959-11-09,6309
1320,LE MEUR,Dominique,F,1963-01-10,6310
1321,HERRY,Marie-Hélène,F,1970-07-02,6311
1321,POULAIN,Thierry,M,1967-04-11,6312
1322,BALLESTER,Françoise,F,1960-01-18,6313
1322,LE NAY,Gwenn,M,1975-11-05,6314
1323,JOURDA,Muriel,F,1967-10-27,6315
1323,LOHEZIC,Stephane,M,1965-10-23,6316
1324,CARIS,Alain,M,1958-03-02,6317
1324,COCHÉ,Myrianne,F,1958-04-24,6318
1325,GLAZ,Mathieu,M,1986-11-04,6319
1325,QUÉRIC,Catherine,F,1965-08-17,6320
1326,GIRARD,Damien,M,1973-05-30,6321
1326,MÉTAYER,Rozenn,F,1976-03-08,6322
1327,GUEGAN,Rozenn,F,1975-04-16,6323
1327,HAMON,Stephane,M,1963-04-26,6324
1328,GUIHARD,Alain,M,1952-07-09,6325
1328,JARLIGANT,Marie Odile,F,1948-12-20,6326
1329,LOAS,Ronan,M,1982-04-15,6327
1329,ROUSSET,Marianne,F,1964-06-03,6328
1330,JAGOUDET,Nicolas,M,1972-04-01,6329
1330,RENAUDIE,Hania,F,1978-12-28,6330
1331,LE QUER,Marie-Christine,F,1967-04-11,6331
1331,ROBELET,Fabrice,M,1968-09-24,6332
1332,PERRAULT,Soizic,F,1977-02-18,6333
1332,QUÉRO,Benoît,M,1976-09-07,6334
1333,LE BOTERFF,Marie,F,1976-10-21,6335
1333,LEMAIRE,Boris,M,1976-12-15,6336
1334,BELLEC,Karine,F,1973-04-06,6337
1334,PIERRE,Gérard,M,1951-05-15,6338
1335,JEHANNO,Anne,F,1973-12-06,6339
1335,LAPPARTIENT,David,M,1973-05-31,6340
1336,AZGAG,Mohamed,M,1954-02-08,6341
1336,PENHOUET,Christine,F,1962-05-09,6342
1337,BERTHOLOM,Denis,M,1964-09-06,6343
1337,LEBRETON,Sophie,F,1964-02-06,6344
1338,DUFEIGNEUX,Gilles,M,1964-05-18,6345
1338,FAVENNEC,Gaëlle,F,1971-02-12,6346
1342,REBSTOCK PINNA,Alexandra,F,1979-02-25,6347
1342,WEIS,Mathieu,M,1984-10-01,6348
1343,PASTOR,Sophie,F,1978-04-09,6349
1343,SUCK,David,M,1981-08-28,6350
1344,DASTILLUNG,Jean-Paul,M,1952-01-01,6351
1344,MAGRAS,Ginette,F,1973-01-19,6352
1345,BOHR,Estelle,F,1977-12-11,6353
1345,CHABANE,Armel,M,1991-01-20,6354
1346,FRANÇOIS,Jean,M,1950-04-28,6355
1346,LAPAQUE,Bernadette,F,1954-04-03,6356
1347,DICK,Rémy,M,1994-07-23,6357
1347,KLEBER,Laurence,F,1981-04-20,6358
1348,BECKER,Marie-Elisabeth,F,1961-11-03,6359
1348,SACCANI,Jean-Luc,M,1952-09-17,6360
1349,LORIA-MANCK,Christelle,F,1986-05-29,6361
1349,SCHUH,Gilbert,M,1953-06-07,6362
1350,CELKA,Léonce Henriette,F,1953-09-12,6363
1350,MULLER,Laurent,M,1973-06-11,6364
1351,AMBROSIN-CHINI,Nathalie,F,1978-06-01,6365
1351,CORRADI,Luc,M,1949-08-02,6366
1352,THIL,Patrick,M,1951-10-20,6367
1352,TRAN,Doan,F,1972-01-01,6368
1353,ARNOLD,Patricia,F,1954-11-02,6369
1353,KHALIFE,Khalife,M,1953-10-10,6370
